action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161361,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CC(C)(N)Cc1ccccc1,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL1574,PHENTERMINE,CHEMBL1574,,0,http://www.openphacts.org/units/Nanomolar,3940897,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161362,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CC(C)(N)Cc1ccc(Cl)cc1,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL1201269,CHLORPHENTERMINE,CHEMBL1201269,,0,http://www.openphacts.org/units/Nanomolar,3940077,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161363,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CC(C)NCC(O)c1ccc(O)c(O)c1,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL434,ISOPROTERENOL,CHEMBL434,,0,http://www.openphacts.org/units/Nanomolar,3940529,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161364,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CC(C)NCC(O)COc1cccc2ccccc12,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL27,PROPRANOLOL,CHEMBL27,,0,http://www.openphacts.org/units/Nanomolar,3940980,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161365,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL645,BISOPROLOL,CHEMBL645,,0,http://www.openphacts.org/units/Nanomolar,3939944,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161366,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL288441,BOSUTINIB,CHEMBL288441,,0,http://www.openphacts.org/units/Nanomolar,3941520,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161367,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,http://www.openphacts.org/units/Nanomolar,3940106,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161368,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL106,FLUCONAZOLE,CHEMBL106,,0,http://www.openphacts.org/units/Nanomolar,3940375,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161369,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,Oc1ncnc2[nH]ncc12,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL1467,ALLOPURINOL,CHEMBL1467,,0,http://www.openphacts.org/units/Nanomolar,3939803,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161370,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL16,PHENYTOIN,CHEMBL16,,0,http://www.openphacts.org/units/Nanomolar,3940904,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161371,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,NC(=O)c1cnccn1,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL614,PYRAZINAMIDE,CHEMBL614,,0,http://www.openphacts.org/units/Nanomolar,3940990,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161372,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CN(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL1095282,CAMAZEPAM,CHEMBL1095282,,0,http://www.openphacts.org/units/Nanomolar,3939990,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161373,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL809,SERTRALINE,CHEMBL809,,0,http://www.openphacts.org/units/Nanomolar,3941061,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161374,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CN[C@@H](C)[C@@H](O)c1ccccc1,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL1590,PSEUDOEPHEDRINE,CHEMBL1590,,0,http://www.openphacts.org/units/Nanomolar,3940989,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161375,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CN[C@@H](C)[C@H](O)c1ccccc1,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL211456,EPHEDRINE,CHEMBL211456,,0,http://www.openphacts.org/units/Nanomolar,3940293,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161376,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL30,CIMETIDINE,CHEMBL30,,0,http://www.openphacts.org/units/Nanomolar,3940098,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161377,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL726,FLUPHENAZINE,CHEMBL726,,0,http://www.openphacts.org/units/Nanomolar,3940392,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161378,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL1112,ARIPIPRAZOLE,CHEMBL1112,,0,http://www.openphacts.org/units/Nanomolar,3939868,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161379,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL475534,NITRENDIPINE,CHEMBL475534,,0,http://www.openphacts.org/units/Nanomolar,3940793,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161380,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL1480,FELODIPINE,CHEMBL1480,,0,http://www.openphacts.org/units/Nanomolar,3940352,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161381,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL498,CHLORPROPAMIDE,CHEMBL498,,0,http://www.openphacts.org/units/Nanomolar,3940080,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161382,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL691,ETHINYL ESTRADIOL,CHEMBL691,,0,http://www.openphacts.org/units/Nanomolar,3940319,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161383,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL34259,METHOTREXATE,CHEMBL34259,,0,http://www.openphacts.org/units/Nanomolar,3940674,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161384,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL85,RISPERIDONE,CHEMBL85,,0,http://www.openphacts.org/units/Nanomolar,3941034,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161385,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CNC[C@H](O)c1cccc(O)c1,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL1215,PHENYLEPHRINE,CHEMBL1215,,0,http://www.openphacts.org/units/Nanomolar,3940902,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161386,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL121,ROSIGLITAZONE,CHEMBL121,,0,http://www.openphacts.org/units/Nanomolar,3941045,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161387,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL590799,CAMOSTAT,CHEMBL590799,,0,http://www.openphacts.org/units/Nanomolar,3939991,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161388,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL139,DICLOFENAC,CHEMBL139,,0,http://www.openphacts.org/units/Nanomolar,3940211,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161389,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL15677,FENCLOFENAC,CHEMBL15677,,0,http://www.openphacts.org/units/Nanomolar,3940354,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161390,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL1071,OXAPROZIN,CHEMBL1071,,0,http://www.openphacts.org/units/Nanomolar,3940828,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161391,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL643,PROMETHAZINE,CHEMBL643,,0,http://www.openphacts.org/units/Nanomolar,3940971,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
,"Summarised AC50 (mean value for measurements with a relation sign ""=""; largest value for measurements with relation sign "">"")",25161392,[],CHEMBL5291804,Binding affinity towards human GIPR in an in vitro assay with cellular components measured by scintillation proximity assay,B,,,BAO_0000186,BAO_0000357,single protein format,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,,,CHEMBL5291721,Nat Commun,2023,,CHEMBL2220442,FLUVASTATIN,CHEMBL2220442,,0,http://www.openphacts.org/units/Nanomolar,3940403,>,1,1,>,,AC50,nM,,30000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,AC50,uM,UO_0000065,,30.0
